Height,Error Probability
2704605,1.0355474787088491e-11
2704606,3.042325248656233e-11
2704607,2.229591476195358e-11
2704608,2.1616752432202514e-11
2704609,1.5092710668569053e-11
2704610,1.0479906694963953e-11
2704611,1.1896257384188624e-11
2704612,5.919571563095699e-12
2704613,4.896514176585457e-12
2704614,3.493040109793045e-12
2704615,7.148148721333117e-12
2704616,1.036094330069099e-11
2704617,1.0479889001993334e-11
2704618,3.3716650100249838e-12
2704619,1.036095126820065e-11
2704621,7.478074756398675e-12
2704622,2.363830057755083e-12
2704623,3.331381505708566e-12
2704624,7.162555120960391e-12
2704625,1.0036700996300802e-12
2704626,1.003670099618427e-12
2704627,1.001125874741899e-12
2704628,1.510222897553046e-12
2704629,6.688208376408266e-13
2704630,1.5102250189372163e-12
2704631,2.1443252190063557e-13
2704632,7.953304031036783e-14
2704633,1.1132174783991269e-14
2704634,1.0281822446425247e-14
2704635,1.6876709032190052e-14
2704636,1.6887960165218677e-14
2704637,1.0962891025747185e-14
2704638,3.710909994237191e-15
2704639,6.242843715056468e-15
2704640,1.0259631997662747e-14
2704641,3.649319538149308e-15
2704642,2.7031295087206276e-15
2704643,1.3051430705076685e-15
2704644,6.1236719332982085e-15
2704645,2.8085269050983276e-14
2704646,7.284078636673383e-14
2704647,4.485384018916524e-14
2704648,6.242632209477237e-15
2704649,6.1240856354882525e-15
2704650,1.3431513797582099e-15
2704651,1.3110171282614588e-16
2704652,1.241450572254452e-15
2704653,3.649319520297458e-15
2704654,3.9158706555995644e-15
2704655,7.164131651381256e-14
2704656,7.191152805005135e-14
2704657,1.1385165608254683e-13
2704658,1.7183868824881108e-14
2704659,3.6361657762321156e-15
2704660,2.305085859887675e-15
2704661,2.7602045903089865e-14
2704662,4.4853738411133435e-14
2704663,6.593829854989533e-13
2704664,3.338355791159906e-12
2704665,1.4924942034657583e-11
2704666,6.070450632526267e-11
2704667,4.3537847465260896e-11
2704668,8.513761993626544e-11
2704669,1.558593372679825e-11
2704670,3.0768103165792054e-11
2704671,6.068007490938156e-11
2704673,1.235954306394257e-10
2704674,2.2958481871734922e-10
2704675,1.1911506858662328e-10
2704676,4.188397675105339e-11
2704677,7.06483270104055e-12
2704678,3.0846387557233597e-11
2704679,6.067693400173185e-11
2704680,1.1884033447537354e-10
2704681,6.070450632526251e-11
2704682,4.3503156129508977e-10
2704683,9.630978632504722e-11
2704684,6.479676277953603e-11
2704685,4.5186993972026966e-11
2704686,6.143025037984978e-11
2704687,1.1912131574343332e-10
2704688,1.1911509728672275e-10
2704689,1.652683541369126e-10
2704690,8.162130139084452e-10
2704691,8.241738521237919e-10
2704692,3.5536933711900193e-10
2704693,4.4148460668266764e-11
2704694,6.983583005357595e-12
2704695,6.445379599671157e-12
2704696,2.9224926274550065e-12
2704697,1.596965243902107e-13
2704698,1.3262828395726746e-13
2704699,1.187450267042869e-13
2704700,1.5059891392121888e-12
2704701,2.1443271611367285e-13
2704702,2.797624496027736e-14
2704703,1.7103308226402725e-14
2704704,2.2120044872406532e-14
2704705,2.7675595289778675e-14
2704706,2.770472582922658e-14
2704707,1.1378356484780082e-13
2704708,2.7849517145344543e-14
2704709,4.527840350214488e-14
2704710,2.7987744433905903e-13
2704711,1.0005122704453697e-12
2704712,2.144325210629031e-13
2704713,1.0013811939081407e-12
2704714,1.5261121946348245e-12
2704715,2.277209669608759e-12
2704716,4.552504455798144e-13
2704717,4.558105726003837e-13
2704718,2.2551593122574918e-12
2704719,1.035631237944418e-11
2704720,2.27720529109793e-12
2704721,3.3716650100249838e-12
2704722,3.3383600453370185e-12
2704723,2.1358437629675448e-11
2704724,2.1360405365777114e-11
2704725,2.6184861303275543e-12
2704726,3.4278680673786863e-12
2704727,2.135871521733089e-11
2704728,4.353784746526198e-11
2704729,1.0479905656474536e-11
2704730,5.658791845760888e-12
2704731,7.14814872874011e-12
2704732,2.1358477099200637e-11
2704733,4.487753095189653e-11
2704734,3.468084554584653e-11
2704735,1.4957383133858077e-11
2704736,3.0485715795037716e-11
2704737,6.133535354524793e-11
2704738,4.31689841432084e-11
2704739,2.1604530645005837e-11
2704740,4.785929255788246e-12
2704741,2.3163138146994418e-12
2704742,1.036259350691593e-11
2704743,7.478074953353943e-12
2704744,6.965549459678341e-13
2704745,1.900679158550432e-13
2704746,4.3084161122802036e-13
2704747,4.552488923597963e-13
2704748,1.1383595068715682e-13
2704749,9.15406248711361e-14
2704750,4.310630362910233e-13
2704751,2.9527363928260986e-13
2704752,4.488106479690334e-14
2704753,2.770470345449612e-14
2704754,1.789861956936294e-13
2704755,2.7891535071614775e-13
2704756,2.9527360929570605e-13
2704757,4.3748471049045125e-13
2704758,1.3706400175070685e-13
2704759,1.5059023261865672e-12
2704760,2.2772052912753927e-12
2704761,3.3305420839879705e-12
2704762,3.3305392014881234e-12
2704763,4.261636829812808e-13
2704764,1.4419275355137103e-13
2704765,6.597982703320723e-13
2704766,6.957365725410462e-13
2704767,5.456704307476045e-14
2704768,4.486107750854867e-14
2704769,1.6887973003619606e-14
2704770,7.169472585526687e-14
2704771,1.7909024114357377e-13
2704772,1.3705826499303849e-13
2704773,2.8765070366379756e-14
2704774,1.789671466029265e-13
2704775,1.138516560498302e-13
2704776,2.798737713795849e-13
2704777,7.625427655821419e-14
2704778,2.7722316092915127e-14
2704779,1.0962898910947387e-14
2704780,6.250473922042134e-15
2704781,6.2428437150674314e-15
2704782,2.759423005299069e-14
2704783,4.4714416554072524e-14
2704784,2.948693285478334e-14
2704785,7.166042275275065e-14
2704786,6.5851623103511515e-15
2704787,3.924151899655375e-15
2704788,1.6956106261687514e-14
2704789,2.0816196135702576e-14
2704790,1.151619567513224e-14
2704791,1.7027122891237328e-14
2704792,6.128538664815413e-15
2704793,4.4686062013431694e-14
2704794,7.191152805005297e-14
2704795,4.545123053804768e-14
2704796,2.948709066911392e-14
2704797,1.68753439086914e-14
2704798,2.7616028187525208e-14
2704799,2.7891535071614866e-13
2704800,4.764922296604983e-14
2704801,1.0421917669539329e-14
2704802,1.096340245526215e-14
2704803,4.469241397627503e-14
2704804,1.025960116719781e-14
2704805,7.165057648138183e-14
2704806,2.9486932854782375e-14
2704807,4.472902137738184e-14
2704808,1.1378356477933448e-13
2704809,1.1418583884940513e-13
2704810,2.7704695696261075e-14
2704811,6.242632187378038e-15
2704812,1.6887987909431558e-14
2704813,7.191152805054206e-14
2704814,4.545123053804768e-14
2704815,2.7704762834431256e-14
2704816,4.307391834116141e-13
2704817,7.28405541989545e-14
2704818,3.382962060229958e-14
2704819,4.9626475947343676e-15
2704820,7.723957589150853e-16
2704821,1.3161325335921484e-16
2704822,2.1336951352591e-15
2704823,2.499254437540213e-16
2704824,4.162864079615457e-16
2704825,2.302638190110915e-16
2704826,2.1410352526345502e-17
2704827,1.277887591627202e-16
2704828,2.3025640923192876e-16
2704829,1.3979259897942111e-16
2704830,7.13860529396441e-16
2704831,1.240465275321303e-15
2704832,2.499254430769968e-16
2704833,7.244858010681053e-17
2704834,7.136292737774351e-16
2704835,2.499254430772043e-16
2704836,1.286021047015206e-16
2704837,2.0984208519417487e-17
2704838,2.0984190217376984e-17
2704839,7.095163959751964e-17
2704841,1.240291834084232e-15
2704842,2.1339171467263155e-15
2704843,1.2667745970777954e-15
2704844,1.5825511543407898e-15
2704845,7.26106235166342e-16
2704846,2.1355629641690827e-15
2704847,2.988453852826313e-16
2704848,1.0219263235801456e-14
2704849,6.2426321804352475e-15
2704850,4.471448168074214e-14
2704851,7.165057646635745e-14
2704852,6.59382985403125e-13
2704853,1.0541888684357801e-12
2704854,3.3292879639751864e-12
2704855,1.5841092010151489e-12
2704856,6.599089397467325e-13
2704857,2.247399207135304e-12
2704858,2.7910134764141037e-13
2704859,6.688208373652337e-13
2704860,1.817847650593126e-13
2704861,7.284078662202772e-14
2704862,1.7909046083287893e-13
2704863,1.0011258745517009e-12
2704864,1.0011258745481464e-12
2704865,6.688208373652337e-13
2704866,4.321779847455864e-13
2704867,1.0011258753684325e-12
2704868,6.593193896349252e-13
2704869,1.0036700993442243e-12
2704870,1.0541888689749955e-12
2704871,2.9565628559312246e-13
2704872,1.0014047398707062e-12
2704873,1.5102229246150588e-12
2704874,1.7614047135056804e-12
2704875,1.796141863145602e-13
2704876,1.8178431558764235e-13
2704878,2.791016713694021e-13
2704879,7.175432784032949e-14
2704880,1.76154944583558e-14
2704881,7.666867427808533e-15
2704882,3.6502039989765004e-15
2704883,5.262025308541282e-16
2704884,5.798061519987309e-16
2704885,1.338511315729673e-15
2704886,1.249468876578765e-15
2704887,4.468110434467074e-14
2704888,1.141858388512617e-13
2704889,4.893356746839048e-12
2704890,3.324488484840675e-13
2704891,6.599089397467325e-13
2704892,2.248706438442909e-12
2704893,3.3716588542599046e-12
2704894,1.7614110844609084e-12
2704895,4.9074507690066e-12
2704896,3.338356231306086e-12
2704897,1.0360943296622391e-11
2704898,7.230552669951263e-12
2704899,4.306060922929413e-11
2704900,2.1604530623583895e-11
2704901,7.478091791965882e-12
2704902,1.0013811953673503e-12
2704903,1.8979096154694038e-13
2704904,7.291191960950323e-14
2704905,3.3831167237385795e-14
2704906,1.5055759040114986e-12
2704907,2.2772052910942264e-12
2704908,6.614601003077447e-13
2704909,6.614590662882804e-13
2704910,2.24759940355754e-12
2704911,6.688208373652259e-13
2704912,1.505736986262745e-12
2704913,4.8961430505928424e-12
2704914,3.324488484840745e-13
2704915,3.5203696688318063e-13
2704916,4.391835107659446e-13
2704917,6.511161481604692e-13
2704918,3.5854095518059586e-14
2704919,1.8275305991949704e-15
2704920,3.635624911044158e-15
2704922,3.6493199704628924e-15
2704923,1.0962891053357829e-14
2704924,3.924151899710593e-15
2704925,1.042296094907461e-14
2704926,6.585565472996052e-15
2704927,1.0228482803952319e-14
2704928,6.585162459743977e-15
2704929,1.0266720502197579e-14
2704930,1.04094932250968e-14
2704931,7.16948243206191e-14
2704932,4.3101839185105074e-13
2704933,7.142608671486268e-12
2704934,4.306434619801039e-11
2704935,1.1888707207344752e-10
2704936,1.2008320508361477e-10
2704937,6.88103356603996e-11
2704938,6.479676293990582e-11
2704939,1.1884933153915484e-10
2704940,4.31689420979041e-11
2704941,1.0479889004662122e-11
2704942,3.041047373246055e-11
2704943,7.162555019178089e-12
2704944,1.558593373171932e-11
2704945,8.50970105934981e-11
2704946,1.708578610497781e-11
2704947,1.5318703128375765e-11
2704948,1.4553845133189918e-11
2704949,6.068557618636336e-11
2704950,2.2898341446980657e-10
2704951,2.2899928704727174e-10
2704952,3.1686506244805646e-10
2704953,1.1541731139911249e-10
2704954,2.343007754088478e-10
2704955,9.636949953066811e-11
2704956,6.218066419956028e-11
2704958,1.191410283060996e-10
2704959,1.6698325014022694e-10
2704961,8.60078033901618e-11
2704962,2.3132668984675495e-10
2704963,1.3423528566146674e-10
2704964,7.146665984105797e-11
2704965,2.21614155097506e-11
2704966,3.878407392004651e-12
2704967,2.43907840574424e-12
2704968,7.26843067755153e-12
2704969,1.0482061839403673e-11
2704970,3.493103650127194e-12
2704971,7.148151109808212e-12
2704972,4.306112420442772e-11
2704973,4.3061124085176675e-11
2704974,8.600769221401186e-11
2704975,3.161387317620963e-10
2704976,1.1541731135830006e-10
2704977,1.2662435959875762e-10
2704978,5.970561846941552e-10
2704979,8.241738618415706e-10
2704980,4.883103760897926e-10
2704981,4.448613212953135e-10
2704982,6.028248270861579e-10
2704983,1.1133428990390743e-09
2704984,6.026468299986169e-10
2704985,1.51765839647899e-09
2704986,3.553686341325519e-10
2704987,4.382854317697272e-10
2704988,5.981019050251724e-10
2704989,4.515307369253214e-10
2704990,1.2368583237396844e-10
2704991,3.163433219354117e-10
2704992,1.1541731447116353e-10
2704993,1.7593329243316269e-10
2704994,2.3227154459655196e-10
2704995,4.350791348534258e-10
2704996,5.968060579726408e-10
2704997,6.02646829976372e-10
2704998,1.1541760371507954e-10
2704999,1.9159382001589962e-10
2705000,2.3006711928768593e-10
2705001,1.2008443349377498e-10
2705002,1.235956670826531e-10
2705003,2.289892903668252e-10
2705004,1.342349970921902e-10
2705005,1.6655675741458334e-10
2705006,1.65657631974848e-10
2705007,8.856358317635267e-11
2705008,3.4680845546719875e-11
2705009,1.602109207716818e-11
2705010,1.05323723336396e-11
2705011,1.5095393678083102e-11
2705012,1.0830426290537098e-11
2705013,1.0387494352472692e-11
2705014,2.1369569251686222e-11
2705015,1.7085786105873373e-11
2705016,4.3090524235175735e-11
2705017,1.509253200100063e-11
2705018,3.3716650100252298e-12
2705019,3.3716650154882104e-12
2705020,1.0356315411187722e-11
2705021,1.0830281454451877e-11
2705022,3.049632797560296e-11
2705023,8.231698320069958e-12
2705024,3.601919002396569e-12
2705025,3.3489318946664927e-12
2705026,3.330562287703246e-12
2705027,1.526112196292076e-12
2705028,3.3289425876782776e-12
2705029,4.261636829812793e-13
2705030,4.4566979726524284e-13
2705031,1.5067786543609259e-12
2705032,1.5841092548590295e-12
2705033,3.331312486218473e-12
2705034,1.0145273183051594e-12
2705035,6.688223640278284e-13
2705036,1.5102250209761879e-12
2705037,4.3217726941212185e-13
2705038,4.321772689648606e-13
2705039,7.191152808294679e-14
2705040,7.191152808294679e-14
2705041,4.764922301386237e-14
2705042,3.710909994237227e-15
2705043,3.64940337568198e-15
2705044,7.293287460277861e-16
2705045,4.24154154750079e-17
2705046,7.244858200237052e-17
2705047,7.137350116256862e-16
2705048,1.277919088433818e-16
2705049,1.308659586593367e-16
2705050,1.3086703078931957e-16
2705051,2.3009150867503486e-17
2705052,4.318351336315991e-18
2705053,4.258021952502946e-19
2705054,8.354715337652307e-19
2705055,1.123831014740719e-17
2705056,1.1184351475260769e-17
2705057,1.6159196196965895e-18
2705058,4.254331234114938e-19
2705059,3.107625480847045e-18
2705060,4.356507056969791e-19
2705061,2.3987366714003834e-19
2705062,5.991075077989073e-20
2705063,2.2053112121359416e-19
2705064,8.301237719057569e-19
2705065,4.254331240854546e-19
2705066,5.955440122742335e-20
2705067,4.225819473744967e-19
2705068,8.354674337051726e-19
2705069,3.106965701646759e-18
2705070,3.1266580672937554e-18
2705071,6.085962365989556e-18
2705072,7.136093101974922e-16
2705073,6.149978780776503e-15
2705074,7.165057648138134e-14
2705075,1.789674194219789e-13
2705076,4.764922296604983e-14
2705077,6.598314356418764e-15
2705078,1.789640688544652e-13
2705079,2.831763559836266e-13
2705080,1.1561709325769014e-13
2705081,1.1385180381649832e-13
2705082,2.7987377138140305e-13
2705083,6.593090968303209e-13
2705084,2.2772052910942264e-12
2705085,6.507183240492439e-13
2705086,2.821881838950248e-13
2705087,3.328609330958581e-12
2705088,3.328940682562748e-12
2705089,1.0145273166611424e-12
2705090,2.2476007415558627e-12
2705091,3.3716588542597697e-12
2705092,1.0383589328464582e-11
2705093,2.6184861364805e-12
2705094,2.2700744111054365e-12
2705095,7.146623893702867e-12
2705096,2.136956761873421e-11
2705097,3.048570332914887e-11
2705098,2.1604530628543967e-11
2705099,3.041047373246055e-11
2705100,2.1414304472090148e-11
2705101,1.558593373171932e-11
2705102,6.987561646833183e-12
2705103,6.04313376862494e-13
2705104,1.624731437811761e-13
2705105,2.9690406732200677e-13
2705106,1.7942360101505102e-13
2705107,1.505739818340002e-12
2705108,6.688208377907083e-13
2705109,1.897917067433483e-13
2705110,1.1388620763779754e-13
2705111,4.3101839225786523e-13
2705112,2.9527360929573917e-13
2705113,2.7897857760291714e-13
2705114,1.1355828082424391e-13
2705115,1.1812560681424182e-13
2705116,4.308299877162829e-13
2705117,4.552488907096225e-13
2705118,1.0007199173732483e-12
2705119,4.893850045582805e-12
2705120,4.907351775045493e-12
2705121,7.478074759034688e-12
2705122,3.8684510311692515e-12
2705123,7.16287640715973e-12
2705124,3.3383575590261994e-12
2705125,3.493040016584891e-12
2705126,3.4964937118974913e-12
2705127,1.527283788761435e-12
2705128,7.162631411702153e-12
2705129,7.146581156385445e-12
2705130,7.1465809987813e-12
2705131,1.014527316661152e-12
2705132,6.688223640277574e-13
2705133,4.8934368733939905e-12
2705134,1.0383577707815776e-11
2705135,2.2295914768725797e-11
2705136,4.306816530995147e-11
2705137,2.4396124378994957e-11
2705138,6.082471117343703e-11
2705139,4.308213575151918e-11
2705140,6.067987440615719e-11
2705141,4.487753095189653e-11
2705142,4.356122280194782e-11
2705143,1.65280479325884e-10
2705144,1.6698315807330397e-10
2705145,1.6698336181178055e-10
2705146,1.6698336197000777e-10
2705147,1.2359564004609514e-10
2705148,8.533123128141772e-11
2705149,1.235954505690128e-10
2705150,1.6570860760327987e-10
2705151,4.894204661560408e-11
2705152,3.119151263981028e-11
2705153,4.3553059295765184e-11
2705154,1.652805168885853e-10
2705155,8.856358148492575e-11
2705156,6.323751573320045e-11
2705157,6.071707386319102e-11
2705158,3.2601557716278865e-12
2705159,2.27007441116319e-12
2705160,3.33056078058704e-12
2705161,2.135847709647571e-11
2705162,1.4956842451358086e-11
2705163,1.0830281458113411e-11
2705164,1.559929242303049e-11
2705165,1.4562815607540352e-11
2705166,1.553262931885224e-12
2705167,6.691751986655788e-13
2705168,6.957548546670891e-13
2705169,4.894347796653452e-12
2705170,1.4924942035665244e-11
2705171,4.9550851313442334e-12
2705172,3.3716650100249838e-12
2705173,5.12895951397935e-12
2705174,1.0486178637877284e-11
2705175,1.5092710668604228e-11
2705176,4.95509429128078e-12
2705177,4.955093758967551e-12
2705178,1.4924953122464993e-11
2705179,1.761404712443709e-12
2705181,1.8559112785095261e-13
2705182,7.171229269172852e-14
2705183,1.1418584204419716e-13
2705184,2.948693288936482e-14
2705185,2.953669371973273e-14
2705186,1.1425513999665084e-13
2705187,7.284065494041541e-14
2705188,4.4714481832834013e-14
2705189,6.593075890760085e-13
2705190,3.3305392014807935e-12
2705191,4.907351775045515e-12
2705192,3.3716588552901314e-12
2705193,1.0011268689192e-12
2705194,7.284055419965573e-14
2705195,8.679444506223608e-14
2705196,1.3681062091464876e-14
2705197,2.7892857369412985e-13
2705198,2.791013476426967e-13
2705199,1.897909609560802e-13
2705200,2.0867779959676964e-14
2705201,6.9329982507120045e-15
2705202,4.4720528821951093e-14
2705203,7.191153280366581e-14
2705204,2.081612710609798e-14
2705205,2.944990772120103e-15
2705206,2.535688333843281e-15
2705207,1.0236768021982178e-14
2705208,1.7183906499133698e-14
2705209,2.3051047820178406e-15
2705210,2.133739971779122e-15
2705211,2.7594220299562273e-14
2705212,1.1377128191122542e-13
2705213,2.8085269050538046e-14
2705214,1.7909046057936476e-13
2705215,7.625427649053085e-14
2705216,1.2717078437437905e-14
2705217,2.333876914289538e-16
2705218,2.1339399873705855e-15
2705219,6.242632182197553e-15
2705220,7.652350408500893e-15
2705221,3.8101404105662585e-15
2705222,6.1532838163135344e-15
2705223,2.7594224985246984e-14
2705224,6.593075890747498e-13
2705225,3.324488484840675e-13
2705226,6.614915934740775e-13
2705227,6.957367734386437e-13
2705228,2.249244552481336e-12
2705229,3.3716588586784372e-12
2705230,7.143315906036345e-12
2705231,4.907351775045505e-12
2705232,2.3613983436867527e-12
2705233,1.5272072339443229e-12
2705234,2.2541445515822193e-12
2705235,4.896143102703312e-12
2705236,1.5841092010086746e-12
2705237,1.5272072339443213e-12
2705238,2.948811022638188e-14
2705239,1.790092567199223e-13
2705240,1.0005122641724138e-12
2705241,6.688208373652259e-13
2705242,1.0036715855308091e-12
2705243,4.8938500477984425e-12
2705244,1.7614047124254098e-12
2705245,3.3613186515315977e-12
2705246,2.248721619655388e-12
2705247,4.3060513276402586e-11
2705248,1.5585933726732765e-11
2705249,3.868451031169246e-12
2705250,5.398969439260286e-13
2705251,4.391869031921547e-13
2705252,2.8326082623935033e-13
2705253,4.310213259115413e-13
2705254,1.8068993777055116e-14
2705255,1.0421917670342022e-14
2705256,2.808603579996387e-14
2705257,1.806910613423071e-14
2705258,3.9241520039862e-15
2705259,3.924834217516987e-15
2705260,1.6956212590936652e-14
2705261,6.1284558804491515e-15
2705262,1.0259601170665858e-14
2705263,4.4853738433417286e-14
2705264,7.284055424665618e-14
2705265,1.81784765059313e-13
2705266,4.310188662539812e-13
2705267,4.371288300521065e-13
2705268,2.13584318630238e-11
2705269,2.229591476195341e-11
2705270,1.510131832018368e-11
2705271,1.0383666716517305e-11
2705272,1.0479889197340777e-11
2705273,7.478091792112035e-12
2705274,2.142195394552675e-11
2705275,7.478076436148874e-12
2705276,4.3068165312377566e-11
2705277,8.600769221423264e-11
2705278,1.6534413533661896e-10
2705279,2.2908685073329356e-10
2705280,1.188403344732653e-10
2705281,4.3168942088794887e-11
2705282,4.316894209547801e-11
2705283,8.530338357779496e-11
2705284,4.350260870465404e-10
2705285,5.980981666713382e-10
2705286,3.553686338060028e-10
2705287,3.119151263376876e-11
2705289,8.514932928484889e-11
2705290,8.856358317635267e-11
2705291,4.899355432253314e-11
2705292,2.2902021451273169e-10
2705293,3.193346165674203e-10
2705294,1.3423528544683917e-10
2705295,6.479676293990582e-11
2705296,4.94065084371129e-11
2705297,8.729645884388312e-11
2705298,6.137266001654865e-11
2705299,1.7087157741587807e-11
2705300,1.1139878130080918e-11
2705301,3.348932738669723e-12
2705302,4.896175676301965e-12
2705303,1.0479889026532278e-11
2705304,7.230564671813385e-12
2705305,5.658791845762045e-12
2705306,3.048583269592009e-11
2705307,4.8942046615707126e-11
2705308,1.7809229059944136e-11
2705309,1.5491267012257418e-11
2705310,2.1437268846146658e-11
2705311,2.2898107096585186e-10
2705312,3.161421917765148e-10
2705313,5.980981666713382e-10
2705314,4.515307296517738e-10
2705315,4.36144679662514e-10
2705316,3.193346520233921e-10
2705317,6.133543484836169e-11
2705318,2.2898041707802973e-10
2705319,1.2359543063892623e-10
2705320,6.323751573319975e-11
2705321,3.076920440073541e-11
2705322,1.5586236331448916e-11
2705323,1.5599298423527174e-11
2705324,2.14225068832256e-11
2705325,3.0485715797303616e-11
2705326,1.0541888724097733e-12
2705327,5.117121107524499e-13
2705328,2.8220599682634253e-13
2705329,6.597411461504671e-13
2705330,1.526112196292076e-12
2705331,4.893436871426025e-12
2705332,2.1414304472090093e-11
2705333,1.1896224316986004e-11
2705334,1.044959741590586e-11
2705335,7.478207527432542e-12
2705336,2.208473654669097e-12
2705337,3.9639083720129613e-13
2705338,3.13777242352631e-13
2705339,1.173550108632251e-13
2705340,1.8198599794691422e-13
2705341,1.3708033790210462e-13
2705342,1.7914314036188637e-13
2705343,1.2086891842038748e-13
2705344,1.0421917687152275e-14
2705345,1.6944156045975594e-14
2705346,1.6943836645374218e-14
2705347,1.6874227367851407e-14
2705348,1.1378356468653695e-13
2705349,4.485373841079156e-14
2705350,4.4853738433407744e-14
2705351,1.7909024119083179e-13
2705352,4.321772688266096e-13
2705353,4.552488906063299e-13
2705354,2.8341744367789746e-13
2705355,1.1561932233488034e-13
2705356,4.8933566473278715e-12
2705357,2.2772052910942264e-12
2705358,3.3305420839879507e-12
2705359,2.2772052911043897e-12
2705360,5.108556159082802e-13
2705361,2.821881838950248e-13
2705362,4.491860484007416e-14
2705363,1.894472411547625e-14
2705364,4.5057305633873484e-14
2705365,2.8086096003612168e-14
2705366,7.19117053102968e-14
2705367,7.169472617116558e-14
2705368,4.5451230505225655e-14
2705369,1.7909046057936476e-13
2705371,4.764922296675203e-14
2705372,1.0983578586826834e-14
2705373,2.136505086741779e-15
2705374,1.266774722228121e-15
2705375,2.7594229148517642e-14
2705376,1.71838688248806e-14
2705377,2.7704762834431177e-14
2705378,2.7891074992553163e-13
2705379,7.625427648953439e-14
2705380,4.469240884841266e-14
2705381,1.6943835972006818e-14
2705382,1.0962891041253852e-14
2705383,3.924151899655428e-15
2705384,2.3106845803609448e-15
2705385,6.1549023306191054e-15
2705386,4.4714453160533105e-14
2705387,7.625427653956144e-14
2705388,1.7914266449331775e-13
2705389,4.321772694113015e-13
2705390,2.7987377147699416e-13
2705391,1.001125874741899e-12
2705392,1.506497357332439e-12
2705393,3.3305392014808044e-12
2705394,7.162555019178095e-12
2705395,3.493040007473756e-12
2705396,3.339736245093242e-12
2705397,2.9527372238912975e-13
2705398,2.7918019463384777e-13
2705399,4.321772694113846e-13
2705400,1.2086890572064944e-13
2705401,4.3113598213785123e-13
2705402,1.0011258753684325e-12
2705403,1.4917035977328136e-11
2705404,2.1414304472090093e-11
2705405,1.0830281458113411e-11
2705406,2.142195391930906e-11
2705407,1.047989066114573e-11
2705408,1.5092555011405436e-11
2705409,2.1369582978199895e-11
2705410,6.067541157254808e-11
2705411,1.1884033447326492e-10
2705412,1.669831580728061e-10
2705413,5.980986466973576e-10
2705414,4.393698749376898e-10
2705415,4.515314188612915e-10
2705416,4.887496215451502e-10
2705417,3.6795597287623714e-10
2705418,2.365306655745035e-10
2705419,6.333075625384082e-11
2705420,8.516325962891833e-11
2705421,4.48775610057138e-11
2705422,1.6570860828954306e-10
2705423,8.600770297056004e-11
2705424,2.2295959394283995e-11
2705425,4.318364235849298e-11
2705426,1.4956844081245948e-11
2705427,1.1883049007338656e-10
2705428,2.2908685073300877e-10
2705429,1.6698315807280679e-10
2705430,1.1888714656299353e-10
2705431,1.2359543063931229e-10
2705432,1.6706536404626606e-10
2705433,6.881142458656238e-11
2705434,3.1191517644278605e-11
2705435,6.083846923637589e-11
2705436,6.318915068286611e-11
2705437,8.51535216018961e-11
2705438,8.856358157811269e-11
2705439,6.084496859377367e-11
2705440,4.316894628506613e-11
2705441,3.04857033358624e-11
